Precio_Entrada,Tiempo_Entrada,Precio_Salida,Tiempo_Salida,Perdida,Método,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
30492.16,2023-07-06 03:22:37.553454,30486.0,2023-07-06 03:23:17.456424,-0.030799999999999272,1P,30,0.02,-5,20,35,5,20,5,30,10,16.767078
30514.12,2023-07-06 03:44:13.743317,30507.8,2023-07-06 03:47:54.931457,-0.031599999999998546,1P,30,0.02,-5,20,35,5,20,5,30,10,4.148187
30505.63,2023-07-06 03:48:30.943950,30500.92,2023-07-06 03:54:54.118163,-0.023550000000013824,1P,30,0.02,-5,20,35,5,20,5,30,10,4.391456
30502.6,2023-07-06 03:55:30.023264,30495.39,2023-07-06 03:57:26.163070,-0.036049999999995634,1P,30,0.02,-5,20,35,5,20,5,30,10,4.584143
30495.32,2023-07-06 03:57:27.004918,30490.07,2023-07-06 04:04:48.960996,-0.02625,1P,30,0.02,-5,20,35,5,20,5,30,10,25.339226
30497.7,2023-07-06 04:07:21.016067,30492.68,2023-07-06 04:10:30.678329,-0.025100000000002183,1P,30,0.02,-5,20,35,5,20,5,30,10,3.911718
30523.71,2023-07-06 04:28:08.682003,30517.55,2023-07-06 04:29:23.878156,-0.030799999999999272,1P,30,0.02,-5,20,35,5,20,5,30,10,4.509832
30506.35,2023-07-06 04:29:55.173554,30501.3,2023-07-06 04:31:48.271502,-0.025249999999996362,1P,30,0.02,-5,20,35,5,20,5,30,10,3.00941
30501.31,2023-07-06 04:32:12.531607,30495.61,2023-07-06 04:32:25.449289,-0.028500000000003637,1P,30,0.02,-5,20,35,5,20,5,30,10,2.915483
30495.62,2023-07-06 04:32:26.269875,30489.74,2023-07-06 04:33:53.172487,-0.029399999999986905,1P,30,0.02,-5,20,35,5,20,5,30,10,16.398451
30489.07,2023-07-06 04:34:10.283385,30483.89,2023-07-06 04:34:50.040845,-0.025900000000001457,1P,30,0.02,-5,20,35,5,20,5,30,10,3.312291
30483.9,2023-07-06 04:35:11.464499,30475.86,2023-07-06 04:49:15.784806,-0.040200000000004364,1P,30,0.02,-5,20,35,5,20,5,30,10,4.172801
30474.1,2023-07-06 04:49:59.818292,30467.24,2023-07-06 04:51:57.664163,-0.034299999999984725,1P,30,0.02,-5,20,35,5,20,5,30,10,3.817652
30459.0,2023-07-06 04:52:56.266858,30450.0,2023-07-06 04:54:26.609274,-0.045,1P,30,0.02,-5,20,35,5,20,5,30,10,2.731081
30468.69,2023-07-06 04:56:56.887511,30460.06,2023-07-06 04:57:53.692648,-0.04314999999998691,1P,30,0.02,-5,20,35,5,20,5,30,10,3.933957
30464.12,2023-07-06 04:58:17.410784,30459.35,2023-07-06 05:05:17.037439,-0.023850000000002182,1P,30,0.02,-5,20,35,5,20,5,30,10,3.313128
30458.46,2023-07-06 05:05:51.793838,30446.3,2023-07-06 05:10:12.363192,-0.06079999999999927,1P,30,0.02,-5,20,35,5,20,5,30,10,3.923222
30456.15,2023-07-06 05:12:08.744485,30448.84,2023-07-06 05:12:57.411372,-0.03655000000000655,1P,30,0.02,-5,20,35,5,20,5,30,10,3.462882
30448.85,2023-07-06 05:12:58.291883,30442.63,2023-07-06 05:14:25.661456,-0.03109999999998763,1P,30,0.02,-5,20,35,5,20,5,30,10,9.862397
30586.73,2023-07-06 05:40:08.392042,30581.2,2023-07-06 05:40:17.093,-0.02764999999999418,1P,30,0.02,-5,20,35,5,20,5,30,10,3.356468
30581.21,2023-07-06 05:40:17.929637,30573.19,2023-07-06 05:40:39.208792,-0.04010000000000218,1P,30,0.02,-5,20,35,5,20,5,30,10,12.908259
30596.04,2023-07-06 05:48:13.094131,30593.56,2023-07-06 05:48:13.926207,-0.012399999999997817,1G,30,0.02,-5,20,35,5,20,5,30,10,4.7589500000000005
30599.81,2023-07-06 05:48:14.765955,30599.8,2023-07-06 05:48:15.603390,-5.000000001018634e-05,1G,30,0.02,-5,20,35,5,20,5,30,10,6.156617
30599.89,2023-07-06 05:48:16.176178,30599.81,2023-07-06 05:48:16.741702,-0.0003999999999905413,1G,30,0.02,-5,20,35,5,20,5,30,10,7.8368649999999995
30603.11,2023-07-06 05:48:17.720114,30592.21,2023-07-06 05:48:30.917657,-0.05450000000000728,1P,30,0.02,-5,20,35,5,20,5,30,10,8.978138
30595.76,2023-07-06 05:48:31.771258,30590.69,2023-07-06 05:48:35.252194,-0.025349999999998544,1P,30,0.02,-5,20,35,5,20,5,30,10,23.169601
30595.76,2023-07-06 05:48:36.083638,30590.35,2023-07-06 05:48:36.928919,-0.027049999999999273,1P,30,0.02,-5,20,35,5,20,5,30,10,27.478547
30595.76,2023-07-06 05:48:37.759261,30586.76,2023-07-06 05:48:38.321349,-0.045,1P,30,0.02,-5,20,35,5,20,5,30,10,29.15224
30580.0,2023-07-06 05:49:22.193071,30560.11,2023-07-06 05:49:35.395229,-0.0994499999999971,1P,30,0.02,-5,20,35,5,20,5,30,10,4.318038
30560.11,2023-07-06 05:49:36.217980,30560.1,2023-07-06 05:49:37.043319,-5.000000001018634e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,18.344516
30560.11,2023-07-06 05:49:39.259707,30553.71,2023-07-06 05:49:44.440284,-0.03200000000000728,1P,30,0.02,-5,20,35,5,20,5,30,10,21.382682
30566.31,2023-07-06 05:51:22.947431,30561.26,2023-07-06 05:51:43.922943,-0.025250000000014552,1P,30,0.02,-5,20,35,5,20,5,30,10,21.201709
30596.88,2023-07-06 06:01:35.628485,30591.79,2023-07-06 06:01:56.816072,-0.02545000000000073,1P,30,0.02,-5,20,35,5,20,5,30,10,13.797732
30573.34,2023-07-06 06:03:08.967363,30568.02,2023-07-06 06:06:17.362640,-0.026599999999998545,1P,30,0.02,-5,20,35,5,20,5,30,10,4.972926
30569.56,2023-07-06 06:07:43.814474,30561.51,2023-07-06 06:12:30.355482,-0.04025000000001455,1P,30,0.02,-5,20,35,5,20,5,30,10,4.090773
30590.45,2023-07-06 06:16:09.575853,30585.98,2023-07-06 06:17:23.194057,-0.02235000000000582,1P,30,0.02,-5,20,35,5,20,5,30,10,7.688772
30610.8,2023-07-06 06:19:34.767381,30606.8,2023-07-06 06:19:39.425885,-0.02,2G,30,0.02,-5,20,35,5,20,5,30,10,3.821182
30617.26,2023-07-06 06:19:40.039729,30608.01,2023-07-06 06:20:14.035754,-0.04625,1P,30,0.02,-5,20,35,5,20,5,30,10,9.358342
30589.07,2023-07-06 06:21:09.001630,30582.4,2023-07-06 06:22:17.346334,-0.03334999999999127,1P,30,0.02,-5,20,35,5,20,5,30,10,2.716914
30637.89,2023-07-06 06:27:18.349309,30628.68,2023-07-06 06:27:52.344880,-0.046049999999995636,1P,30,0.02,-5,20,35,5,20,5,30,10,8.713532
30615.1,2023-07-06 06:28:43.395446,30608.96,2023-07-06 06:29:38.895165,-0.03069999999999709,1P,30,0.02,-5,20,35,5,20,5,30,10,4.209308
30638.5,2023-07-06 06:33:27.575859,30631.93,2023-07-06 06:34:45.402143,-0.03284999999999855,1P,30,0.02,-5,20,35,5,20,5,30,10,5.476787
30636.46,2023-07-06 06:37:02.053620,30630.12,2023-07-06 06:37:16.782943,-0.03170000000000073,1P,30,0.02,-5,20,35,5,20,5,30,10,2.683497
30630.95,2023-07-06 06:37:17.672850,30625.8,2023-07-06 06:37:25.676663,-0.025750000000007277,1P,30,0.02,-5,20,35,5,20,5,30,10,18.305456
30623.29,2023-07-06 06:37:26.550150,30614.25,2023-07-06 06:37:34.607762,-0.04520000000000437,1P,30,0.02,-5,20,35,5,20,5,30,10,27.179863
30638.54,2023-07-06 06:42:53.799790,30630.15,2023-07-06 06:43:30.035879,-0.041949999999997094,1P,30,0.02,-5,20,35,5,20,5,30,10,3.963658
30643.8,2023-07-06 06:45:01.229610,30641.19,2023-07-06 06:45:02.059004,-0.01305000000000291,2G,30,0.02,-5,20,35,5,20,5,30,10,3.9352169999999997
30682.35,2023-07-06 06:46:31.467942,30667.3,2023-07-06 06:46:43.860506,-0.07524999999999636,1P,30,0.02,-5,20,35,5,20,5,30,10,26.738753
30690.06,2023-07-06 06:48:21.472917,30685.0,2023-07-06 06:48:43.540211,-0.02530000000000655,1P,30,0.02,-5,20,35,5,20,5,30,10,3.468965
30693.7,2023-07-06 06:49:09.062074,30682.93,2023-07-06 06:50:01.238625,-0.05385000000000218,1P,30,0.02,-5,20,35,5,20,5,30,10,3.235535
30702.66,2023-07-06 06:51:18.131348,30697.61,2023-07-06 06:51:18.953887,-0.025249999999996362,2G,30,0.02,-5,20,35,5,20,5,30,10,3.164696
30707.2,2023-07-06 06:51:19.787587,30705.1,2023-07-06 06:51:22.252950,-0.010500000000010914,2G,30,0.02,-5,20,35,5,20,5,30,10,4.822986
30710.94,2023-07-06 06:51:22.804175,30700.86,2023-07-06 06:52:12.794581,-0.05039999999999054,1P,30,0.02,-5,20,35,5,20,5,30,10,8.105468
30714.98,2023-07-06 06:52:26.478624,30708.94,2023-07-06 06:52:52.526199,-0.030200000000004366,1P,30,0.02,-5,20,35,5,20,5,30,10,3.60839
30720.8,2023-07-06 06:53:13.515943,30715.1,2023-07-06 06:54:57.466129,-0.028500000000003637,1P,30,0.02,-5,20,35,5,20,5,30,10,4.667286
30700.01,2023-07-06 06:56:05.386160,30693.84,2023-07-06 06:56:06.228504,-0.03084999999999127,1P,30,0.02,-5,20,35,5,20,5,30,10,4.360914
30700.19,2023-07-06 06:56:07.193302,30693.84,2023-07-06 06:56:08.040639,-0.03174999999999272,1P,30,0.02,-5,20,35,5,20,5,30,10,6.055636
30713.13,2023-07-06 06:57:30.833315,30710.12,2023-07-06 06:58:56.789573,-0.015050000000010187,1P,30,0.02,-5,20,35,5,20,5,30,10,4.677687
30697.41,2023-07-06 07:04:16.812654,30691.67,2023-07-06 07:04:39.393162,-0.028700000000008004,1P,30,0.02,-5,20,35,5,20,5,30,10,3.339603
30693.46,2023-07-06 07:04:40.221512,30688.21,2023-07-06 07:05:08.846664,-0.02625,1P,30,0.02,-5,20,35,5,20,5,30,10,26.511702
30727.1,2023-07-06 07:07:02.811352,30721.43,2023-07-06 07:08:13.366719,-0.02834999999999127,1P,30,0.02,-5,20,35,5,20,5,30,10,4.261274
30721.19,2023-07-06 07:08:35.559386,30712.84,2023-07-06 07:08:48.789526,-0.041749999999992723,1P,30,0.02,-5,20,35,5,20,5,30,10,2.902883
30733.18,2023-07-06 07:11:27.232475,30730.49,2023-07-06 07:11:44.715169,-0.013449999999993452,1P,30,0.02,-5,20,35,5,20,5,30,10,4.425212
30735.57,2023-07-06 07:11:45.543922,30729.08,2023-07-06 07:11:46.367304,-0.03244999999998981,1P,30,0.02,-5,20,35,5,20,5,30,10,22.727528
30734.9,2023-07-06 07:11:46.923397,30715.71,2023-07-06 07:11:47.746965,-0.09595000000001164,1P,30,0.02,-5,20,35,5,20,5,30,10,24.383914
30735.61,2023-07-06 07:11:48.585940,30715.71,2023-07-06 07:11:49.148978,-0.09950000000000728,1P,30,0.02,-5,20,35,5,20,5,30,10,25.769979
30735.61,2023-07-06 07:11:49.979180,30713.02,2023-07-06 07:11:50.586515,-0.11295000000000073,1P,30,0.02,-5,20,35,5,20,5,30,10,27.165106
30740.9,2023-07-06 07:14:26.399888,30734.88,2023-07-06 07:15:32.824177,-0.030100000000002184,1P,30,0.02,-5,20,35,5,20,5,30,10,4.200141
30732.77,2023-07-06 07:18:59.082843,30726.12,2023-07-06 07:19:31.317803,-0.033250000000007274,1P,30,0.02,-5,20,35,5,20,5,30,10,2.9090249999999997
30787.42,2023-07-06 07:24:35.595529,30780.73,2023-07-06 07:24:48.401877,-0.03344999999999345,1P,30,0.02,-5,20,35,5,20,5,30,10,4.402739
30780.74,2023-07-06 07:24:49.233910,30774.16,2023-07-06 07:24:57.445454,-0.032900000000008735,1P,30,0.02,-5,20,35,5,20,5,30,10,18.052923
30814.38,2023-07-06 07:33:45.534184,30813.01,2023-07-06 07:33:58.589695,-0.0068500000000130965,1P,30,0.02,-5,20,35,5,20,5,30,10,2.959926
30815.92,2023-07-06 07:33:59.466095,30812.47,2023-07-06 07:34:00.047458,-0.017249999999985447,1P,30,0.02,-5,20,35,5,20,5,30,10,16.889796
30815.92,2023-07-06 07:34:00.880572,30811.51,2023-07-06 07:34:01.725117,-0.02204999999999927,1P,30,0.02,-5,20,35,5,20,5,30,10,18.302236
30815.92,2023-07-06 07:34:02.572480,30811.38,2023-07-06 07:34:03.397181,-0.022699999999986176,1P,30,0.02,-5,20,35,5,20,5,30,10,19.993286
30815.92,2023-07-06 07:34:04.224320,30809.84,2023-07-06 07:34:05.061488,-0.030399999999990542,1P,30,0.02,-5,20,35,5,20,5,30,10,21.649739
30814.9,2023-07-06 07:34:06.038704,30804.28,2023-07-06 07:34:06.869981,-0.053100000000013095,1P,30,0.02,-5,20,35,5,20,5,30,10,23.308576
30822.96,2023-07-06 07:34:45.024390,30822.95,2023-07-06 07:34:45.576649,-4.999999999199645e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,5.221693
30827.83,2023-07-06 07:34:46.146423,30814.05,2023-07-06 07:35:27.083649,-0.06890000000001237,1P,30,0.02,-5,20,35,5,20,5,30,10,6.605806
30820.0,2023-07-06 07:35:53.039009,30817.24,2023-07-06 07:36:09.039191,-0.013799999999991997,2G,30,0.02,-5,20,35,5,20,5,30,10,2.7504910000000002
30855.24,2023-07-06 07:41:08.878148,30846.59,2023-07-06 07:42:05.614703,-0.043250000000007276,1P,30,0.02,-5,20,35,5,20,5,30,10,3.484088
30845.39,2023-07-06 07:42:35.089292,30837.03,2023-07-06 07:43:38.631229,-0.04180000000000291,1P,30,0.02,-5,20,35,5,20,5,30,10,3.455521
30828.5,2023-07-06 07:50:15.343877,30817.99,2023-07-06 07:50:16.183169,-0.052549999999992,1P,30,0.02,-5,20,35,5,20,5,30,10,3.588145
30828.5,2023-07-06 07:50:17.031834,30824.36,2023-07-06 07:50:17.601906,-0.02069999999999709,1P,30,0.02,-5,20,35,5,20,5,30,10,5.275217
30824.37,2023-07-06 07:50:18.441250,30818.11,2023-07-06 07:50:31.675339,-0.031299999999991994,1P,30,0.02,-5,20,35,5,20,5,30,10,6.690218
30818.12,2023-07-06 07:50:32.521007,30811.79,2023-07-06 07:51:17.470989,-0.03164999999999054,1P,30,0.02,-5,20,35,5,20,5,30,10,20.766413
30806.99,2023-07-06 07:51:48.165540,30797.0,2023-07-06 07:52:07.941881,-0.049950000000008,1P,30,0.02,-5,20,35,5,20,5,30,10,4.624048
30797.04,2023-07-06 07:52:08.790769,30790.73,2023-07-06 07:52:25.516312,-0.03155000000000655,1P,30,0.02,-5,20,35,5,20,5,30,10,12.227656
30790.74,2023-07-06 07:52:26.352919,30779.95,2023-07-06 07:53:52.480682,-0.05395000000000437,1P,30,0.02,-5,20,35,5,20,5,30,10,9.419821
30787.37,2023-07-06 07:55:13.347469,30785.39,2023-07-06 07:55:17.244484,-0.009899999999997817,2G,30,0.02,-5,20,35,5,20,5,30,10,3.361084
30811.59,2023-07-06 07:58:57.428541,30805.0,2023-07-06 07:59:26.598877,-0.03295000000000073,1P,30,0.02,-5,20,35,5,20,5,30,10,2.542591
30821.64,2023-07-06 08:01:25.597479,30816.99,2023-07-06 08:01:26.564029,-0.023249999999989085,2G,30,0.02,-5,20,35,5,20,5,30,10,4.212623
30822.99,2023-07-06 08:01:27.396384,30816.99,2023-07-06 08:01:27.987828,-0.03,2G,30,0.02,-5,20,35,5,20,5,30,10,6.01414
30838.02,2023-07-06 08:02:27.325227,30835.82,2023-07-06 08:04:08.559003,-0.011000000000003639,1P,30,0.02,-5,20,35,5,20,5,30,10,9.270318
30826.8,2023-07-06 08:04:43.722201,30820.67,2023-07-06 08:05:05.480199,-0.030650000000005093,1P,30,0.02,-5,20,35,5,20,5,30,10,3.237253
30826.56,2023-07-06 08:05:22.944685,30821.07,2023-07-06 08:07:17.537464,-0.027450000000008003,1P,30,0.02,-5,20,35,5,20,5,30,10,5.227047
30803.89,2023-07-06 08:07:57.243197,30792.16,2023-07-06 08:08:38.873870,-0.058649999999997815,1P,30,0.02,-5,20,35,5,20,5,30,10,4.439624
30794.87,2023-07-06 08:08:52.323884,30789.67,2023-07-06 08:09:52.489190,-0.026000000000003638,1P,30,0.02,-5,20,35,5,20,5,30,10,3.749751
30807.88,2023-07-06 08:11:44.946268,30802.13,2023-07-06 08:13:25.905113,-0.02875,1P,30,0.02,-5,20,35,5,20,5,30,10,3.842412
30814.53,2023-07-06 08:17:31.083763,30813.33,2023-07-06 08:18:08.741083,-0.005999999999985448,2G,30,0.02,-5,20,35,5,20,5,30,10,4.432046
30808.09,2023-07-06 08:19:01.241614,30796.9,2023-07-06 08:20:29.710429,-0.05594999999999345,1P,30,0.02,-5,20,35,5,20,5,30,10,3.942443
30810.0,2023-07-06 08:22:11.053126,30802.8,2023-07-06 08:23:35.359936,-0.03600000000000364,1P,30,0.02,-5,20,35,5,20,5,30,10,5.203333
30817.55,2023-07-06 08:28:56.485403,30808.3,2023-07-06 08:29:52.661695,-0.04625,1P,30,0.02,-5,20,35,5,20,5,30,10,3.868329
30888.83,2023-07-06 08:33:26.741190,30862.09,2023-07-06 08:33:27.308334,-0.133700000000008,1P,30,0.02,-5,20,35,5,20,5,30,10,25.823019
30891.92,2023-07-06 08:33:28.281588,30891.9,2023-07-06 08:33:29.144894,-9.99999999839929e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,27.228159
30908.85,2023-07-06 08:33:35.563108,30901.01,2023-07-06 08:33:43.574859,-0.03920000000000073,1P,30,0.02,-5,20,35,5,20,5,30,10,8.508193
30901.02,2023-07-06 08:33:44.406577,30898.5,2023-07-06 08:34:08.794320,-0.012600000000002182,2G,30,0.02,-5,20,35,5,20,5,30,10,17.350627
30912.95,2023-07-06 08:34:17.246714,30898.4,2023-07-06 08:34:26.038521,-0.07274999999999636,1P,30,0.02,-5,20,35,5,20,5,30,10,4.359066
30897.65,2023-07-06 08:34:26.871311,30897.45,2023-07-06 08:34:27.715166,-0.001000000000003638,2G,30,0.02,-5,20,35,5,20,5,30,10,13.714638
30897.65,2023-07-06 08:34:28.549744,30893.08,2023-07-06 08:34:29.384587,-0.022849999999998545,2G,30,0.02,-5,20,35,5,20,5,30,10,15.393888
30890.59,2023-07-06 08:34:29.950712,30880.0,2023-07-06 08:34:34.749074,-0.052950000000000726,1P,30,0.02,-5,20,35,5,20,5,30,10,17.06441
30912.51,2023-07-06 08:35:14.660674,30903.61,2023-07-06 08:35:48.536210,-0.04449999999998909,1P,30,0.02,-5,20,35,5,20,5,30,10,13.202444
30934.0,2023-07-06 08:36:54.741320,30933.99,2023-07-06 08:36:55.713212,-4.999999999199645e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,5.904317
30941.55,2023-07-06 08:37:06.126533,30935.91,2023-07-06 08:38:16.892055,-0.02819999999999709,1P,30,0.02,-5,20,35,5,20,5,30,10,17.286687
30945.37,2023-07-06 08:38:34.422448,30939.65,2023-07-06 08:39:47.873411,-0.028599999999987632,1P,30,0.02,-5,20,35,5,20,5,30,10,3.814336
30960.01,2023-07-06 08:43:13.281197,30954.91,2023-07-06 08:43:22.133745,-0.025499999999992723,1P,30,0.02,-5,20,35,5,20,5,30,10,3.893634
30954.92,2023-07-06 08:43:22.965261,30946.5,2023-07-06 08:44:16.968793,-0.04209999999999127,2G,30,0.02,-5,20,35,5,20,5,30,10,13.57491
31016.13,2023-07-06 08:46:00.964904,31013.75,2023-07-06 08:46:01.799041,-0.011900000000005094,1P,30,0.02,-5,20,35,5,20,5,30,10,2.794181
31015.36,2023-07-06 08:46:02.633095,31008.5,2023-07-06 08:46:03.206852,-0.03430000000000291,1P,30,0.02,-5,20,35,5,20,5,30,10,4.490544
31011.21,2023-07-06 08:46:04.178135,31008.31,2023-07-06 08:46:17.780660,-0.014499999999989086,1P,30,0.02,-5,20,35,5,20,5,30,10,5.898957
31010.6,2023-07-06 08:46:18.614800,31008.32,2023-07-06 08:46:26.671911,-0.011399999999994179,1G,30,0.02,-5,20,35,5,20,5,30,10,20.475814
31062.0,2023-07-06 08:46:27.507194,31008.32,2023-07-06 08:46:28.077116,-0.26840000000000147,1P,30,0.02,-5,20,35,5,20,5,30,10,4.45787
31063.1,2023-07-06 08:46:28.906898,31008.31,2023-07-06 08:46:29.468523,-0.2739499999999862,1P,30,0.02,-5,20,35,5,20,5,30,10,5.860484
31069.23,2023-07-06 08:46:30.065959,31066.06,2023-07-06 08:46:30.891640,-0.01584999999999127,1P,30,0.02,-5,20,35,5,20,5,30,10,7.288743
31066.13,2023-07-06 08:46:31.465604,31060.46,2023-07-06 08:46:32.307225,-0.028350000000009458,1P,30,0.02,-5,20,35,5,20,5,30,10,8.676909
31058.61,2023-07-06 08:46:33.167429,31050.0,2023-07-06 08:46:39.801813,-0.04305000000000291,2G,30,0.02,-5,20,35,5,20,5,30,10,10.122951
31066.13,2023-07-06 08:46:40.376287,31049.91,2023-07-06 08:46:43.995813,-0.08110000000000582,2G,30,0.02,-5,20,35,5,20,5,30,10,17.588839
31069.23,2023-07-06 08:46:44.584060,31040.68,2023-07-06 08:47:01.113901,-0.14274999999999635,1G,30,0.02,-5,20,35,5,20,5,30,10,21.806116
31136.47,2023-07-06 08:48:58.436751,31134.09,2023-07-06 08:48:59.263679,-0.011900000000005094,1P,30,0.02,-5,20,35,5,20,5,30,10,17.718246
31134.1,2023-07-06 08:49:00.276008,31134.02,2023-07-06 08:49:01.112709,-0.0003999999999905413,1P,30,0.02,-5,20,35,5,20,5,30,10,19.413224
31151.17,2023-07-06 08:49:01.945396,31092.2,2023-07-06 08:49:02.790090,-0.2948499999999876,1P,30,0.02,-5,20,35,5,20,5,30,10,21.22671
31158.97,2023-07-06 08:49:03.621143,31092.19,2023-07-06 08:49:04.450007,-0.33390000000001235,1P,30,0.02,-5,20,35,5,20,5,30,10,22.902146
31167.22,2023-07-06 08:49:05.422966,31160.0,2023-07-06 08:49:05.988185,-0.03610000000000582,1P,30,0.02,-5,20,35,5,20,5,30,10,24.567397
31160.01,2023-07-06 08:49:06.565999,31160.0,2023-07-06 08:49:07.523953,-4.999999999199645e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,26.112281
31175.04,2023-07-06 08:49:09.660847,31173.8,2023-07-06 08:49:10.225766,-0.006200000000008004,1P,30,0.02,-5,20,35,5,20,5,30,10,29.213865
31264.34,2023-07-06 08:50:14.007738,31252.31,2023-07-06 08:50:26.457143,-0.06014999999999418,2G,30,0.02,-5,20,35,5,20,5,30,10,20.073174
31252.73,2023-07-06 08:51:09.750619,31249.99,2023-07-06 08:51:10.577205,-0.013699999999989814,1P,30,0.02,-5,20,35,5,20,5,30,10,7.625537
31272.02,2023-07-06 08:51:11.401713,31249.99,2023-07-06 08:51:12.240296,-0.11014999999999418,1P,30,0.02,-5,20,35,5,20,5,30,10,9.281517000000001
31272.62,2023-07-06 08:51:12.817263,31249.99,2023-07-06 08:51:13.802718,-0.1131499999999869,1P,30,0.02,-5,20,35,5,20,5,30,10,10.961563
31273.3,2023-07-06 08:51:14.368836,31249.99,2023-07-06 08:51:15.337770,-0.11654999999998836,1P,30,0.02,-5,20,35,5,20,5,30,10,12.515872
31285.08,2023-07-06 08:51:16.311778,31249.91,2023-07-06 08:51:17.169222,-0.17585000000000947,1P,30,0.02,-5,20,35,5,20,5,30,10,14.054833
31274.79,2023-07-06 08:51:18.144453,31271.04,2023-07-06 08:51:19.001048,-0.01875,2G,30,0.02,-5,20,35,5,20,5,30,10,15.886214
31265.95,2023-07-06 08:51:19.838780,31265.94,2023-07-06 08:51:20.416697,-5.000000001018634e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,17.715636
31266.0,2023-07-06 08:51:22.438052,31257.99,2023-07-06 08:51:23.005175,-0.040049999999991995,2G,30,0.02,-5,20,35,5,20,5,30,10,20.582771
31271.05,2023-07-06 08:51:23.589456,31264.42,2023-07-06 08:51:24.155148,-0.03315000000000509,2G,30,0.02,-5,20,35,5,20,5,30,10,21.731451
31264.43,2023-07-06 08:51:24.752260,31264.42,2023-07-06 08:51:25.337376,-5.000000001018634e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,22.899223
31270.0,2023-07-06 08:51:25.932859,31264.42,2023-07-06 08:51:26.497984,-0.02790000000000873,2G,30,0.02,-5,20,35,5,20,5,30,10,24.076577
31270.0,2023-07-06 08:51:27.066119,31263.55,2023-07-06 08:51:27.641663,-0.03225000000000364,2G,30,0.02,-5,20,35,5,20,5,30,10,25.212071
31259.81,2023-07-06 08:51:28.213707,31244.33,2023-07-06 08:51:39.132402,-0.07739999999999782,1P,30,0.02,-5,20,35,5,20,5,30,10,26.359298
31256.52,2023-07-06 08:51:56.870779,31256.51,2023-07-06 08:51:57.715955,-5.000000001018634e-05,1G,30,0.02,-5,20,35,5,20,5,30,10,2.599021
31261.86,2023-07-06 08:51:59.713991,31261.85,2023-07-06 08:52:00.560527,-5.000000001018634e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,5.707791
31262.6,2023-07-06 08:52:14.077974,31262.59,2023-07-06 08:52:17.648507,-4.999999999199645e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,4.754448
31283.12,2023-07-06 08:52:40.141331,31283.11,2023-07-06 08:52:40.999336,-4.999999999199645e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,4.771402
31288.41,2023-07-06 08:52:43.292097,31288.4,2023-07-06 08:52:44.179599,-4.999999999199645e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,7.917061
31291.1,2023-07-06 08:52:45.015135,31278.23,2023-07-06 08:52:56.968423,-0.06434999999999491,1P,30,0.02,-5,20,35,5,20,5,30,10,9.643531
31272.65,2023-07-06 08:52:57.808315,31272.64,2023-07-06 08:52:58.371933,-5.000000001018634e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,22.438228
31270.8,2023-07-06 08:52:59.216746,31268.5,2023-07-06 08:52:59.780409,-0.011499999999996362,2G,30,0.02,-5,20,35,5,20,5,30,10,23.838672
31280.24,2023-07-06 08:53:29.856457,31268.5,2023-07-06 08:53:38.750130,-0.058700000000008,1P,30,0.02,-5,20,35,5,20,5,30,10,3.5372630000000003
31265.64,2023-07-06 08:53:48.492770,31261.51,2023-07-06 08:54:04.750083,-0.020650000000005095,1P,30,0.02,-5,20,35,5,20,5,30,10,22.179458
31203.2,2023-07-06 08:54:44.091466,31193.48,2023-07-06 08:54:52.766082,-0.04860000000000582,1P,30,0.02,-5,20,35,5,20,5,30,10,3.297164
31255.68,2023-07-06 08:56:17.912068,31255.67,2023-07-06 08:56:18.768493,-5.000000001018634e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,18.828745
31255.68,2023-07-06 08:56:19.737204,31255.66,2023-07-06 08:56:20.584615,-0.00010000000000218279,1P,30,0.02,-5,20,35,5,20,5,30,10,20.522795
31255.68,2023-07-06 08:56:21.576636,31254.09,2023-07-06 08:56:38.892715,-0.007950000000000727,1G,30,0.02,-5,20,35,5,20,5,30,10,22.35056
31316.6,2023-07-06 08:57:13.411749,31313.0,2023-07-06 08:57:17.419148,-0.017999999999992723,2G,30,0.02,-5,20,35,5,20,5,30,10,4.103774
31315.22,2023-07-06 08:57:18.264468,31305.61,2023-07-06 08:57:19.122061,-0.04805000000000291,2G,30,0.02,-5,20,35,5,20,5,30,10,8.971343
31305.24,2023-07-06 08:57:19.964871,31304.14,2023-07-06 08:57:20.931175,-0.005500000000010914,2G,30,0.02,-5,20,35,5,20,5,30,10,10.672705
31304.15,2023-07-06 08:57:21.517834,31284.7,2023-07-06 08:57:26.194796,-0.09725000000000364,1P,30,0.02,-5,20,35,5,20,5,30,10,12.49497
